STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19570201,0,0,0,4328,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,2,0,0,1,0,0,282,0,0,0,0,0,536,0,0,0,0,0,211,0,0,-117,0,0,76,0,0,-19,0,0,28,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,256,40.48333,-86.13333,19570301,0,0,0,2708,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,74,0,0,0,0,0,164,0,0,0,0,0,233,0,0,-83,0,0,109,0,0,-14,0,0,48,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19681001,136,0,0,2097,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,1,0,0,1,0,0,302,0,0,0,0,0,634,0,0,0,0,0,278,0,0,-44,0,0,184,0,0,56,0,0,120,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19681101,3,0,0,3953,0,0,0,0,0,1,0,0,0,0,0,14,0,0,6,0,0,5,0,0,1,0,0,305,0,0,0,0,0,1183,0,0,0,0,0,233,0,0,-72,0,0,91,0,0,12,0,0,51,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19681201,0,0,0,6328,0,0,0,0,0,12,0,0,0,0,0,27,0,0,7,0,0,2,0,0,0,0,0,188,0,0,25,0,0,609,0,0,75,0,0,106,0,0,-167,0,0,19,0,0,-61,0,0,-21,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19690101,0,0,0,7194,0,0,0,0,0,18,0,0,5,0,0,25,0,0,8,0,0,4,0,0,1,0,0,437,0,0,102,0,0,1278,0,0,127,0,0,122,0,0,-206,0,0,-7,0,0,-92,0,0,-49,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19690201,0,0,0,5773,0,0,0,0,0,5,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,76,0,0,76,0,0,183,0,0,102,0,0,67,0,0,-150,0,0,19,0,0,-66,0,0,-23,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19690301,0,0,0,5428,0,0,0,0,0,6,0,0,0,0,0,25,0,0,4,0,0,1,0,0,0,0,0,193,0,0,51,0,0,358,0,0,113,0,0,206,0,0,-150,0,0,65,0,0,-49,0,0,8,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19690401,18,0,0,2250,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,2,0,0,1,0,0,267,0,0,0,0,0,853,0,0,0,0,0,261,0,0,-11,0,0,173,0,0,45,0,0,109,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19690501,373,0,0,958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,140,0,0,0,0,0,579,0,0,0,0,0,322,0,0,17,0,0,228,0,0,100,0,0,164,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19690601,829,0,0,380,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,178,0,0,0,0,0,796,0,0,0,0,0,322,0,0,33,0,0,259,0,0,137,0,0,198,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19690701,1764,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,1,0,0,541,0,0,0,0,0,1201,0,0,0,0,0,339,0,0,111,0,0,297,0,0,183,0,0,240,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19690801,1005,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,899,0,0,0,0,0,988,0,0,0,0,0,317,0,0,83,0,0,289,0,0,140,0,0,214,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19690901,416,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,945,0,0,0,0,0,1282,0,0,0,0,0,306,0,0,28,0,0,244,0,0,114,0,0,179,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19691001,7,0,0,2258,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,4,0,0,2,0,0,572,0,0,0,0,0,1777,0,0,0,0,0,261,0,0,-67,0,0,172,0,0,49,0,0,110,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19691101,0,0,0,4654,0,0,0,0,0,3,0,0,0,0,0,18,0,0,5,0,0,4,0,0,1,0,0,356,0,0,76,0,0,1024,0,0,127,0,0,150,0,0,-111,0,0,72,0,0,-17,0,0,28,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19691201,0,0,0,6506,0,0,0,0,0,16,0,0,1,0,0,31,0,0,3,0,0,2,0,0,0,0,0,178,0,0,203,0,0,358,0,0,306,0,0,72,0,0,-194,0,0,6,0,0,-59,0,0,-27,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19700101,0,0,0,8385,0,0,0,0,0,21,0,0,12,0,0,31,0,0,5,0,0,1,0,0,0,0,0,165,0,0,229,0,0,403,0,0,406,0,0,133,0,0,-294,0,0,-40,0,0,-135,0,0,-87,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19700201,0,0,0,6071,0,0,0,0,0,12,0,0,2,0,0,28,0,0,3,0,0,0,0,0,0,0,0,89,0,0,102,0,0,234,0,0,203,0,0,106,0,0,-211,0,0,15,0,0,-83,0,0,-34,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19700301,0,0,0,5448,0,0,0,0,0,3,0,0,0,0,0,28,0,0,8,0,0,1,0,0,0,0,0,191,0,0,102,0,0,649,0,0,276,0,0,128,0,0,-167,0,0,58,0,0,-44,0,0,7,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19700401,100,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,3,0,0,2,0,0,541,0,0,0,0,0,1380,0,0,38,0,0,283,0,0,-61,0,0,170,0,0,45,0,0,107,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19700501,501,0,0,694,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,2,0,0,2,0,0,376,0,0,0,0,0,1252,0,0,0,0,0,300,0,0,-6,0,0,238,0,0,115,0,0,177,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19700601,965,0,0,234,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,170,0,0,0,0,0,358,0,0,0,0,0,361,0,0,67,0,0,271,0,0,144,0,0,207,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19700701,1265,0,0,105,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,5,0,0,356,0,0,0,0,0,1914,0,0,0,0,0,378,0,0,72,0,0,279,0,0,162,0,0,220,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19700801,992,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,490,0,0,0,0,0,699,0,0,0,0,0,333,0,0,94,0,0,283,0,0,145,0,0,214,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19700901,538,2,1,421,2,1,0,0,0,0,0,0,0,2,1,2,2,1,8,0,0,4,0,0,1,0,0,391,0,0,0,0,0,1224,0,0,0,0,0,317,0,0,0,2,1,251,0,0,121,2,1,187,2,1
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19701001,9,0,0,2124,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,3,0,0,1,0,0,305,0,0,0,0,0,922,0,0,0,0,0,256,0,0,-22,0,0,177,0,0,53,0,0,115,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19701101,0,1,1,4140,1,1,0,0,0,2,0,0,0,1,1,15,1,1,7,0,0,2,0,0,0,0,0,206,0,0,25,0,0,702,0,0,51,0,0,150,0,0,-128,1,1,80,0,0,1,1,1,40,1,1
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19701201,0,0,0,5769,0,0,0,0,0,11,0,0,0,0,0,28,0,0,4,0,0,0,0,0,0,0,0,117,0,0,25,0,0,265,0,0,114,0,0,200,0,0,-161,0,0,49,0,0,-55,0,0,-3,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19710101,0,3,2,7135,3,2,0,0,0,16,0,0,9,3,2,28,3,2,4,0,0,1,0,0,1,0,0,340,0,0,51,0,0,509,0,0,184,0,0,94,0,0,-200,3,2,-13,0,0,-122,3,2,-72,3,2
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19710201,0,0,0,6082,0,0,0,0,0,13,0,0,5,0,0,26,0,0,10,0,0,2,0,0,0,0,0,218,0,0,127,0,0,948,0,0,213,0,0,122,0,0,-217,0,0,6,0,0,-74,0,0,-34,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19710301,0,0,0,5527,0,0,0,0,0,5,0,0,0,0,0,28,0,0,7,0,0,1,0,0,0,0,0,132,0,0,51,0,0,476,0,0,254,0,0,172,0,0,-94,0,0,50,0,0,-41,0,0,5,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19710401,14,0,0,2897,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,0,0,1,0,0,0,0,0,196,0,0,0,0,0,334,0,0,13,0,0,272,0,0,-44,0,0,161,0,0,13,0,0,87,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19710501,59,0,0,1604,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,3,0,0,1,0,0,495,0,0,0,0,0,1145,0,0,0,0,0,294,0,0,-6,0,0,200,0,0,66,0,0,133,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19710601,1507,0,0,33,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,191,0,0,0,0,0,494,0,0,0,0,0,356,0,0,83,0,0,297,0,0,167,0,0,232,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19710701,923,0,0,104,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,2,0,0,551,0,0,0,0,0,1418,0,0,0,0,0,328,0,0,78,0,0,274,0,0,145,0,0,209,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19710801,547,0,0,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,102,0,0,0,0,0,269,0,0,0,0,0,328,0,0,67,0,0,271,0,0,121,0,0,196,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19710901,785,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,3,0,0,490,0,0,0,0,0,1625,0,0,0,0,0,317,0,0,22,0,0,252,0,0,133,0,0,192,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19711001,168,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,160,0,0,0,0,0,435,0,0,0,0,0,317,0,0,17,0,0,220,0,0,83,0,0,151,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19711101,0,0,0,4250,0,0,0,0,0,3,0,0,0,0,0,19,0,0,5,0,0,0,0,0,0,0,0,102,0,0,25,0,0,304,0,0,114,0,0,222,0,0,-94,0,0,95,0,0,-12,0,0,41,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19711201,0,0,0,5180,0,0,0,0,0,3,0,0,0,0,0,24,0,0,10,0,0,4,0,0,2,0,0,356,0,0,25,0,0,1427,0,0,40,0,0,183,0,0,-139,0,0,65,0,0,-33,0,0,16,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19720101,0,0,0,7439,0,0,0,0,0,12,0,0,7,0,0,31,0,0,6,0,0,0,0,0,0,0,0,102,0,0,102,0,0,394,0,0,315,0,0,156,0,0,-294,0,0,-2,0,0,-111,0,0,-57,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19720201,0,0,0,6708,0,0,0,0,0,13,0,0,5,0,0,29,0,0,5,0,0,0,0,0,0,0,0,107,0,0,76,0,0,307,0,0,303,0,0,139,0,0,-217,0,0,4,0,0,-100,0,0,-48,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19720301,0,0,0,5161,0,0,0,0,0,4,0,0,0,0,0,28,0,0,7,0,0,1,0,0,0,0,0,140,0,0,25,0,0,503,0,0,25,0,0,217,0,0,-111,0,0,75,0,0,-42,0,0,17,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19720401,0,0,0,3051,0,0,0,0,0,1,0,0,0,0,0,13,0,0,11,0,0,6,0,0,3,0,0,572,0,0,25,0,0,1965,0,0,114,0,0,244,0,0,-89,0,0,140,0,0,23,0,0,81,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19720501,287,0,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,241,0,0,0,0,0,596,0,0,0,0,0,311,0,0,6,0,0,236,0,0,97,0,0,167,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19720601,558,0,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,1,0,0,318,0,0,0,0,0,852,0,0,0,0,0,311,0,0,39,0,0,248,0,0,121,0,0,185,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19720701,1222,0,0,112,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,2,0,0,457,0,0,0,0,0,1117,0,0,0,0,0,328,0,0,78,0,0,277,0,0,160,0,0,219,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19720801,952,0,0,214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,152,0,0,0,0,0,579,0,0,0,0,0,322,0,0,44,0,0,270,0,0,144,0,0,207,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19720901,511,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,7,0,0,3,0,0,406,0,0,0,0,0,2193,0,0,0,0,0,306,0,0,33,0,0,241,0,0,126,0,0,183,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19721001,0,0,0,2923,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,3,0,0,0,0,0,218,0,0,0,0,0,830,0,0,0,0,0,233,0,0,-50,0,0,144,0,0,34,0,0,89,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19721101,0,0,0,4608,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,2,0,0,2,0,0,419,0,0,25,0,0,1231,0,0,114,0,0,172,0,0,-61,0,0,59,0,0,0,0,0,29,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19721201,0,0,0,6440,0,0,0,0,0,12,0,0,2,0,0,27,0,0,9,0,0,1,0,0,0,0,0,180,0,0,51,0,0,804,0,0,167,0,0,133,0,0,-183,0,0,14,0,0,-63,0,0,-25,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19730101,0,0,0,6313,0,0,0,0,0,11,0,0,0,0,0,27,0,0,4,0,0,1,0,0,0,0,0,241,0,0,51,0,0,458,0,0,51,0,0,156,0,0,-167,0,0,21,0,0,-63,0,0,-21,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19730201,0,0,0,5763,0,0,0,0,0,8,0,0,2,0,0,27,0,0,6,0,0,1,0,0,0,0,0,152,0,0,51,0,0,361,0,0,128,0,0,117,0,0,-206,0,0,24,0,0,-69,0,0,-23,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19730301,0,0,0,3453,0,0,0,0,0,1,0,0,0,0,0,12,0,0,14,0,0,5,0,0,1,0,0,292,0,0,102,0,0,1680,0,0,178,0,0,217,0,0,-61,0,0,124,0,0,19,0,0,72,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19730401,20,0,0,2785,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,2,0,0,0,0,0,198,0,0,25,0,0,902,0,0,63,0,0,233,0,0,-56,0,0,142,0,0,40,0,0,91,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19730501,12,0,0,1419,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,2,0,0,0,0,0,152,0,0,0,0,0,728,0,0,0,0,0,250,0,0,-11,0,0,193,0,0,82,0,0,138,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19730601,1125,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,4,0,0,371,0,0,0,0,0,1566,0,0,0,0,0,322,0,0,100,0,0,277,0,0,162,0,0,220,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19730701,1436,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,1,0,0,432,0,0,0,0,0,1144,0,0,0,0,0,333,0,0,106,0,0,288,0,0,170,0,0,229,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19730801,1157,0,0,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,2,0,0,843,0,0,0,0,0,1605,0,0,0,0,0,322,0,0,89,0,0,276,0,0,160,0,0,218,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19730901,618,0,0,481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,274,0,0,0,0,0,622,0,0,0,0,0,322,0,0,44,0,0,255,0,0,121,0,0,188,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19731001,96,0,0,1616,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,3,0,0,2,0,0,264,0,0,0,0,0,876,0,0,0,0,0,272,0,0,-17,0,0,203,0,0,65,0,0,134,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19731101,0,0,0,3848,0,0,0,0,0,1,0,0,0,0,0,15,0,0,8,0,0,4,0,0,3,0,0,538,0,0,0,0,0,1524,0,0,0,0,0,189,0,0,-67,0,0,105,0,0,4,0,0,55,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19731201,0,0,0,6499,0,0,0,0,0,14,0,0,3,0,0,29,0,0,8,0,0,4,0,0,2,0,0,381,0,0,457,0,0,1342,0,0,909,0,0,161,0,0,-222,0,0,19,0,0,-72,0,0,-27,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19740101,0,0,0,7006,0,0,0,0,0,14,0,0,10,0,0,27,0,0,9,0,0,2,0,0,1,0,0,257,0,0,356,0,0,954,0,0,266,0,0,139,0,0,-250,0,0,1,0,0,-87,0,0,-43,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19740201,0,0,0,5993,0,0,0,0,0,15,0,0,0,0,0,27,0,0,8,0,0,2,0,0,0,0,0,178,0,0,102,0,0,705,0,0,251,0,0,117,0,0,-150,0,0,18,0,0,-80,0,0,-31,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19740301,0,0,0,4361,0,0,0,0,0,3,0,0,0,0,0,19,0,0,12,0,0,4,0,0,1,0,0,351,0,0,76,0,0,1324,0,0,127,0,0,228,0,0,-167,0,0,93,0,0,-8,0,0,42,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19740401,29,0,0,2498,0,0,0,0,0,1,0,0,0,0,0,11,0,0,7,0,0,3,0,0,1,0,0,320,0,0,25,0,0,1059,0,0,74,0,0,267,0,0,-50,0,0,161,0,0,41,0,0,101,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19740501,133,0,0,1348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,4,0,0,1,0,0,307,0,0,0,0,0,1391,0,0,0,0,0,300,0,0,-28,0,0,197,0,0,91,0,0,144,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19740601,460,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,173,0,0,0,0,0,1033,0,0,0,0,0,294,0,0,78,0,0,240,0,0,135,0,0,187,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19740701,1685,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,246,0,0,0,0,0,327,0,0,0,0,0,350,0,0,100,0,0,303,0,0,172,0,0,237,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19740801,1000,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,2,0,0,681,0,0,0,0,0,1517,0,0,0,0,0,317,0,0,89,0,0,275,0,0,151,0,0,213,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19740901,161,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,112,0,0,0,0,0,468,0,0,0,0,0,289,0,0,-17,0,0,213,0,0,87,0,0,150,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19741001,0,0,0,2645,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,0,0,117,0,0,0,0,0,339,0,0,0,0,0,233,0,0,-67,0,0,168,0,0,27,0,0,98,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19741101,11,0,0,4148,0,0,0,0,0,1,0,0,0,0,0,20,0,0,5,0,0,2,0,0,0,0,0,142,0,0,76,0,0,527,0,0,125,0,0,244,0,0,-78,0,0,86,0,0,4,0,0,45,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19741201,0,0,0,6049,0,0,0,0,0,7,0,0,0,0,0,25,0,0,10,0,0,2,0,0,0,0,0,226,0,0,178,0,0,855,0,0,455,0,0,61,0,0,-122,0,0,17,0,0,-42,0,0,-12,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19750101,0,0,0,6225,0,0,0,0,0,9,0,0,0,0,0,29,0,0,13,0,0,2,0,0,0,0,0,173,0,0,102,0,0,953,0,0,362,0,0,156,0,0,-161,0,0,25,0,0,-60,0,0,-18,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19750201,0,0,0,5936,0,0,0,0,0,9,0,0,3,0,0,27,0,0,8,0,0,1,0,0,1,0,0,401,0,0,127,0,0,848,0,0,272,0,0,100,0,0,-278,0,0,12,0,0,-70,0,0,-29,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19750301,0,0,0,5423,0,0,0,0,0,8,0,0,0,0,0,25,0,0,9,0,0,1,0,0,0,0,0,160,0,0,127,0,0,626,0,0,333,0,0,172,0,0,-139,0,0,56,0,0,-40,0,0,8,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19750401,0,0,0,3457,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,3,0,0,2,0,0,351,0,0,25,0,0,948,0,0,38,0,0,233,0,0,-56,0,0,126,0,0,10,0,0,68,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19750501,499,0,0,730,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,1,0,0,538,0,0,0,0,0,1103,0,0,0,0,0,333,0,0,44,0,0,239,0,0,112,0,0,176,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19750601,1055,0,0,203,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,1,0,0,312,0,0,0,0,0,1408,0,0,0,0,0,344,0,0,72,0,0,269,0,0,154,0,0,211,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19750701,1150,0,0,107,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,173,0,0,0,0,0,257,0,0,0,0,0,350,0,0,78,0,0,291,0,0,142,0,0,217,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19750801,1495,0,0,27,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,3,0,0,589,0,0,0,0,0,1554,0,0,0,0,0,356,0,0,89,0,0,291,0,0,170,0,0,230,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19750901,139,0,0,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,122,0,0,0,0,0,321,0,0,0,0,0,311,0,0,11,0,0,209,0,0,90,0,0,150,0,0
GHCND:USC00124662,KOKOMO 3 WSW IN US,262.1,40.41667,-86.05,19751001,57,0,0,2079,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,241,0,0,0,0,0,593,0,0,0,0,0,300,0,0,-11,0,0,188,0,0,47,0,0,118,0,0
